time,emotionIntensity.anger,emotionIntensity.comments,emotionIntensity.fear,emotionIntensity.joy,emotionIntensity.sad,emotionIntensity.user,emotionIntensity.user association
2018-10-31T00:00:00.000Z,0,could i work on this?,0,0,0,emjobson,Other
2018-11-01T00:00:00.000Z,0,"following some question about branching/forking the repository, in particular do you need to do a branch, or to fork before making any changes. it is imho, mostly a question of taste, and where/when to put the complexity. some people will tend to - before doing any work â€“ create a new branch:```$ git branch a-new-name$ git checkout a-new-name```that is typically creating a named alternate reality that diverge from `master`, at the time you wrote `git branch a-new-name`, it is in no way mandatory â€“ branch names are _convenience_ names for human, and can be anyway move around, renamed after the fact. it is also in no way mandatory for the names of the branch on your local machine to match the names on github. it is also perfectly fine to push `master` on github. you cannot do anything wrong as you do not have anyway permission to push on this repository. you can only screw-up your fork, and if anything as branch names are _convenience_ name they can always be fixed after the fact. here is a gif of me pushing on my local master branch to the master branch of my github fork, and then pushing my local master branch to another name. ![example push](https://user-images.githubusercontent.com/335567/47865715-2806f400-ddba-11e8-9259-f7069963fc32.gif)here are some further instructions once your code is ready: - feel free to commit any time: `git add <changed file>`, `git commit`, write you commit message and `<esc>wq` to save and quit (or `git commit -a -m ""message for the commit""`). - for ipython (press the fork button at the top right of the page).  - add your fork at as `remote` of your clone: `git remote add cmentzel git://github.com/cmentzel/ipython` - push to your repository: `git push cmentzel` (here you can put more option but that is sufficient)git will tell you something like: ```$ git push cmentzel enumerating objects: 5, done.......remote: create a pull request for 'another-name' on github by visiting:remote:      https://github.com/cmentzel/ipython/pull/new/another-nameremote:to ssh://github.com/cmentzel/ipython * [new branch]          master -> master```visit the above url and submit the pull request. we can figure out the rest from there. in particular once you have submitted the pull request that would allow me to do extra fixes and the given branch if necessary. git is complex and take some time to grasp, but regardless of what you do you will have a really hard time breaking anything.",0,0.2,0,Carreau,Member
2018-11-02T00:00:00.000Z,0,"hum, that is likely a weird interaction with autoawait.",0,0,0,Carreau,Member
2018-11-03T00:00:00.000Z,0,"i just had the same problem with the `%config` magic:    %config inlinebackend.figure_formats={'png'}which led to the very-hard-to-diagnose error:```---------------------------------------------------------------------------nameerror                                 traceback (most recent call last)<ipython-input-13-3733ff7e8826> in <module>----> 1 get_ipython().run_line_magic('config', ""inlinebackend.figure_formats={'png'}"")~/git/ipython/ipython/core/interactiveshell.py in run_line_magic(self, magic_name, line, _stack_depth)   2283                 kwargs['local_ns'] = sys._getframe(stack_depth).f_locals   2284             with self.builtin_trap:-> 2285                 result = fn(*args,**kwargs)   2286             return result   2287 <decorator-gen-49> in config(self, s)~/git/ipython/ipython/core/magic.py in <lambda>(f, *a, **k)    185     # but it's overkill for just that one bit of state.    186     def magic_deco(arg):--> 187         call = lambda f, *a, **k: f(*a, **k)    188     189         if callable(arg):~/git/ipython/ipython/core/magics/config.py in config(self, s)    150         # unquoted args to eval in user_ns    151         cfg = config()--> 152         exec(""cfg.""+line, locals(), self.shell.user_ns)    153     154         for configurable in configurables:<string> in <module>nameerror: name 'png' is not defined```to add even more confusion, it works fine when i use two formats:    %config inlinebackend.figure_formats={'svg', 'pdf'}@takluyver > there's no need for it on timeit, but for historical reasons it does that on all `%magic` and `!system` commands.if there is no need, is it possible to disable this confusing behavior?just out of interest, what are the magic functions that actually use `{}` string interpolation?",0.172,0,0,mgeier,Other
2018-11-04T00:00:00.000Z,0,"@proximadas i'd like to take a shot at this, if you aren't working on it? @carreau https://github.com/nteract/cabinet seems to have similar goals",0,0,0,Madhu94,Other
2018-11-06T00:00:00.000Z,0,"what's the status on this? :) i know there's a [workaround extension for the classic notebook](https://github.com/ipython-contrib/jupyter_contrib_nbextensions/tree/master/src/jupyter_contrib_nbextensions/nbextensions/runtools), and as @takluyver points out [here](https://github.com/ipython/ipython/pull/4993#issuecomment-369552684),> since notebook 5.1 (pr jupyter/notebook#2549), you can also tag a cell with raises-exception to indicate that an exception is expected; then execution will continue through that cell.so effectively, the behavior *can* be achieved with stock jupyter notebook, although it takes a while to figure it out. as for the new jupyterlab interface, these features are also being discussed on its own issue tracker (https://github.com/jupyterlab/jupyterlab/issues/4496, https://github.com/jupyterlab/jupyterlab/issues/2412). does this mean this issue can be closed?",0,0,0,dlukes,Other
2018-11-07T00:00:00.000Z,0,@carreau what was the use case for this ?,0,0,0,Madhu94,Other
2018-11-08T00:00:00.000Z,0,"you did the pr, i only guided you ! happy to have your contributions ! are you going to contribute regularly now ?",0,0,0,Carreau,Member
2018-11-09T00:00:00.000Z,0,i have the same problem :(,0,0,0.438,Sophie-Germain,Other
2018-11-10T00:00:00.000Z,0,i moved this to the notebook - https://github.com/jupyter/notebook/issues/4189,0,0,0,Madhu94,Other
2018-11-11T00:00:00.000Z,0,i use jupyter themes and it's awesome:https://github.com/dunovank/jupyter-themes,0,0,0,ymost,Other
2018-11-12T00:00:00.000Z,0,same here. have to redo a very long calculation,0,0,0,cristianmtr,Other
2018-11-13T00:00:00.000Z,0.333,interrupt is still broken. i have to restart and reload my imports every time.,0.531,0,0,IMBurbank,Other
2018-11-15T00:00:00.000Z,0,"i do it using ;\cv2.imshow('image', im) ;\ cv2.waitkey(0) ;\ cv2.destroyallwindows()",0,0,0,yuezhilanyi,Other
2018-11-18T00:00:00.000Z,0,any answers here?,0,0,0,nmaiorana,Other
2018-11-20T00:00:00.000Z,0.828,"oh, i didn't think it'd attach to this issue. anyway, the reason it fails is that when we have```async with aiohttp.clientsession() as session:    pass|   # < cursor is there```it runs `check_complete` on each line ending, which, in turn, executes `compile_command`, and the latter one raises a `syntaxerror` because 'async with' is used outside of the async function.in my fork i just muted that `syntaxerror` but it's certainly not the brightest way to fix that, lol.possible solutions/ideas: - should check if the `autoawait` is turned on. if it is, could ignore that specific `syntaxerror` case. i don't think it's a good solution, but maybe i'm also overcomplicating things. -  if the autoawait's on, feed the `compile_command()` with the code wrapped with the `_asyncify()`. i guess, this way it won't raise `syntaxerror`, but i'm not sure if the newline issue will be resolved because `_asyncify()` itself adds some levels of indentation and it easily can go messy. - maybe `_asyncsyntaxerrorvisitor` can help any? but i guess it's for the other way aroundi'm sorry for the lack of dedication, i'd submit thw pr, but i hate writing tests and whatnot and also not sure of the better way to fix that. but i hope it's still useful for someone.",0,0.547,0,hatarist,Other
2018-11-21T00:00:00.000Z,0,"after creating a new conda virtual environment today, i met the same problem. the interface of the jupyter notebook has been automatically translated into my native language (chinese). maybe there is a configuration in somewhere, but i couldn't find it. (cry...)",0.266,0,0.438,libingallin,Other
2018-11-22T00:00:00.000Z,0,someone please fix and i will pay you $5,0,0,0,zsal,Other
2018-11-23T00:00:00.000Z,0,"i bumped into the same problem. the problem is, as @takluyver mentioned, that the default value for the sshkey value created in ""jupyter_client/consoleapp.py"" is`sshkey = unicode('', config=true,        help=""""""path to the ssh key to use for logging in to the ssh server."""""")`[here](https://github.com/jupyter/jupyter_client/blob/50ddc227e0baa9be5e4302621624545e59f4bfa6/jupyter_client/consoleapp.py#l126-l127)but paramiko only tests for none to see if no keyfile was specified.first i tried manually setting the sshkey value to none from the command line. `jupyter qtconsole --jupyterqtconsoleapp.sshkey=none --existing etc`which returned `[jupyterqtconsoleapp] critical | the 'sshkey' trait of a jupyterqtconsoleapp instance must be a unicode string, but a value of none <class 'nonetype'> was specified.`what finally worked, as a quick dirty workaround, was to change the value in the consoleapp.py file (line 122) to default to none. now things work, but it feels terrible.what is your opinion on further steps? should this be closed and an issue be opened at paramiko to include tests for emtpy strings? that's what i would do.",0,0,0,ronald-jaepel,Other
2018-11-24T00:00:00.000Z,0,"> i do it using ;\> > cv2.imshow('image', im) ;\> cv2.waitkey(0) ;\> cv2.destroyallwindows()it doesn't seem like you can mix python and magics this way:```in [5]: %run test.py ;\   ...: !echo foohi```",0.25,0,0,Evidlo,Other
2018-11-25T00:00:00.000Z,0,"in my case, the below solution worked. (downgrading tornado to 4.xx)https://github.com/jupyter/notebook/issues/3202#issuecomment-357199274",0,0,0,fgtom,Other
2018-11-29T00:00:00.000Z,0,i see this same issue with 7.1.1 and your workaround at least makes them readable. in my case they are orange on white if i don't workaround.,0,0,0,gbishop,Other
2018-11-30T00:00:00.000Z,0,"@zsal if you're serious, you could add this is issue on https://www.bountysource.com",0,0,0,sbliven,Other
2018-12-02T00:00:00.000Z,0.47,@fgtom downgrading tornado didn't work for me :/i occasionally run into this problem since a while... i already tried disabling windows defender and the firewall and different browsers without success. i installed the jupyter notebook using conda. i also tried reinstalling it globally and in conda environments without success either. :( this is really annoying...,0,0,0,stmax82,Other
2018-12-04T00:00:00.000Z,0,"for me this happens if i put `import matplotlib.pylab as plt` in the same cell as `plt.rcparams['figure.figsize'] = â€¦` but not if i put it in two cells.<img width=""498"" alt=""screen shot 2018-12-04 at 22 08 50"" src=""https://user-images.githubusercontent.com/612826/49473046-44f77280-f811-11e8-90ea-612184e27ab0.png""><img width=""511"" alt=""screen shot 2018-12-04 at 22 09 08"" src=""https://user-images.githubusercontent.com/612826/49473047-44f77280-f811-11e8-9216-15a79b67ef1d.png""> Â",0.734,0,0,mapio,Other
2018-12-05T00:00:00.000Z,0,i have this issue on anaconda with ipython 7.2.0. and scrapy shell (scrapy's version 1.5.1).,0,0,0,OSjerick,Other
2018-12-06T00:00:00.000Z,0,perhaps it is better to reset the `help` object during ipython initialization when `c.interactiveshell.display_page=true` is set. so that others will get the desired behavior automatically.,0,0,0,liushapku,Other
2018-12-08T00:00:00.000Z,0,would really like an answer to this as well.,0,0,0,tdpetrou,Other
2018-12-10T00:00:00.000Z,0,try `pip install tornado` or  `pip install --upgrade tornado`i've solved this on macos,0.734,0,0,victormm88,Other
2018-12-11T00:00:00.000Z,0,"> you can see it just **above** [this header](https://ipython.readthedocs.io/en/latest/development/ipython_directive.html#ipython-sphinx-directive-module), note that it only appears on the _documentation_ page, not in ipython shell itself:> > <img alt=""screen shot 2018-10-24 at 11 18 44 am"" width=""731"" src=""https://user-images.githubusercontent.com/335567/47452275-ad692380-d77e-11e8-9b08-1c119c52e9fa.png"">hey,the link  doesn't exist. can you please update it?",0,0,0,ankitkariryaa,Other
2018-12-12T00:00:00.000Z,0,same thing happened to me ...but when i disabled my adaware antivirus ..it worked...!!!!,0.406,0,0.672,RishabhVerma098,Other
2018-12-13T00:00:00.000Z,0,"applying the following patch:```patch--- pygments.py 2018-12-12 21:52:06.765154645 -0300+++ pygments_mod.py      2018-12-12 21:54:27.775161086 -0300@@ -45,7 +45,10 @@     pygments_style = []     for token, style in pygments_dict.items():-        pygments_style.append((pygments_token_to_classname(token), style))+        if isinstance(token, str):+            pygments_style.append((token, style))+        else:+            pygments_style.append((pygments_token_to_classname(token), style))     return style(pygments_style)```and using prompt tookit syles as per https://github.com/prompt-toolkit/python-prompt-toolkit/blob/master/prompt_toolkit/styles/defaults.py#l74 fixes it for me. i'm pretty sure there is a better way of doing this but i can create a pr if necessary. @jonathanslenders",0.5,0.288,0,petobens,Other
2018-12-17T00:00:00.000Z,0,i tried `ipython --no-autoindent` but it still indents!might be related to #11257,0,0,0,louisabraham,Other
2018-12-18T00:00:00.000Z,0,i had a similar error with autocompletion in `pandas`. updating to `jedi-0.13.2` helped:```pip3 install --upgrade jedi```,0,0,0,antontarasenko,Other
2018-12-20T00:00:00.000Z,0,"@takluyver i already spent several hours trying to find the cause, both at work and at home, but found that i lack experience with the code base / the architecture / how components are supposed to communicate. i'm sure if someone more experienced with the project could provide some hints on where to look / what to try everyone would be more than willing to work on a solution.",0,0,0,stmax82,Other
2018-12-22T00:00:00.000Z,0.344,"stumbled on this again today, even in strings that looks like console input are stripped:![image](https://user-images.githubusercontent.com/27316303/50379267-a9e20380-062c-11e9-8cad-88b0ecb1905e.png)because of my previous problem, i learned why, ipython applies the `promptstripper` which receives each cell splitted by lines right? if someone else stumble on this, here's the workaround i'm using:![image](https://user-images.githubusercontent.com/27316303/50379307-08f44800-062e-11e9-9adb-58c8c36943bd.png)that is, just remove it by running `get_ipython().input_transformers_cleanup.pop(1)`, 'input_transformers_cleanup' is just an array with the functions that will be run in each line of user input, i'm not sure if the promptstripper is always in index '1' tho, a bit more safe would be using:```pythonfrom ipython.core.inputtransformer2 import promptstripperfs = get_ipython().input_transformers_cleanupfs.remove(next(f for f in fs if isinstance(f, promptstripper)))```the elipsis case of my previous problem will work also  btw @takluyver now i think it's possible to keep the 'raw console paste' functionality and fix these cases, at least if there is a preprocess step done 'by cell' instead of 'by line' (which i guess there is right? how does autoawait work? wraps each line in functions?).just made a cell magic as poc, that simply uses `ast.parse` to check for syntax error before checking for leading '>>>' and '...' to strip, probably there are lighter ways to check it, like what is done in `doctest.doctestfinder` but i am still a total newbie in ipython and a bit in python in general so i can't reach a pr-worthy solution**edit**just noticed it actually works by cell already, so the poc is:```pythonimport astfrom ipython.core.inputtransformer2 import promptstripperprev = promptstripper.__call__def wrapper(self, lines):    try:        ast.parse(''.join(lines))        return lines    except syntaxerror:        return prev(self, lines)promptstripper.__call__ = wrapper```seems to work:![image](https://user-images.githubusercontent.com/27316303/50379631-d9493e00-0635-11e9-808a-95bdfdd97cd2.png)",0,0,0,betafcc,Other
2018-12-23T00:00:00.000Z,0,simply uninstall your adaware antivirus. it fixes the issue!,0,0,0,darshanc99,Other
2018-12-25T00:00:00.000Z,0,"@takluyver , thanks! though i don't think it's a matter of enough users. the rest of the notebook's ui is in english, so no reason of rtl layout regardless of personal habits.",0,0.469,0,shovalsa,Other
2018-12-26T00:00:00.000Z,0,"i have the same issue, ipython 7.2.0.",0,0,0,mimakaev,Other
2018-12-27T00:00:00.000Z,0,"for ipython version (7.1.0):`['', '/home/hsalamin/.virtualenvs/python3/bin', '/home/hsalamin/.virtualenvs/python3/lib/python35.zip', '/home/hsalamin/.virtualenvs/python3/lib/python3.5', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/plat-x86_64-linux-gnu', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/lib-dynload', '/usr/lib/python3.5', '/usr/lib/python3.5/plat-x86_64-linux-gnu', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/site-packages', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/site-packages/ipython/extensions', '/home/hsalamin/.ipython']`for ipython version 7.2.0 (inside iypthon):`['/home/hsalamin/.virtualenvs/python3/bin', '/home/hsalamin/.virtualenvs/python3/lib/python35.zip', '/home/hsalamin/.virtualenvs/python3/lib/python3.5', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/plat-x86_64-linux-gnu', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/lib-dynload', '/usr/lib/python3.5', '/usr/lib/python3.5/plat-x86_64-linux-gnu', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/site-packages', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/site-packages/ipython/extensions', '/home/hsalamin/.ipython']`for ipython 7.2.0 from the cmd line:`['/home/hsalamin/.virtualenvs/python3/bin', '/home/hsalamin/.virtualenvs/python3/lib/python35.zip', '/home/hsalamin/.virtualenvs/python3/lib/python3.5', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/plat-x86_64-linux-gnu', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/lib-dynload', '/usr/lib/python3.5', '/usr/lib/python3.5/plat-x86_64-linux-gnu', '', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/site-packages', '/home/hsalamin/.virtualenvs/python3/lib/python3.5/site-packages/ipython/extensions', '/home/hsalamin/.ipython']`",0,0,0,hsalamin,Other
2018-12-28T00:00:00.000Z,0.359,"i did have a look at this and i think that output suppression is ""broken"" in general when multiline input is involved and not just in `ast_node_interactivity = 'all'`. i put ""broken"" in quotes because according to [this comment](https://github.com/ipython/ipython/issues/10794#issuecomment-328986083) output suppression only works for the **last** *top-level* expression. unfortunately, even though @carreau's comment is accurate, this is [not documented](https://github.com/ipython/ipython/blob/a2685d78f2403f84e6cb915ae11a4f6033ccc5f6/docs/source/interactive/tips.rst#suppress-output) so i am not sure it is considered a bug or not. issues #2493 and #6130 are probably related. until this is fixed, a fix to the docs would not be bad idea.## rationaleimho `ast_node_interactivity = ""all""` + output suppression is especially useful in multiline cells. e.g. you can check the value of a variable inside a loop without using a print() and then you just add a semicolon to suppress it (but hey, that's just me :) ).## breakdownthe relevant function for output suppression is [quiet()](https://github.com/ipython/ipython/blob/a8165da9102a62203c824f8cb59988e188fc6032/ipython/core/displayhook.py#l84-l103). to help debug this issue, i added a `print(token)` in the for loop (line 98). in the following output, i will omit the debug output when it is not relevant.disclaimer: the ""expected outputs"" of the following test cases showcase how **i** would expect this to work; you don't necessarily have to agree with this.### 1st test case``` pythona = 1b = 2a    # out1a;   # out2b    # out3```**expected output**:- `last_expr` -> `out3`- `all` -> `out1` & `out3`### 2nd test case``` pythona = 1b = 2a    # out1a    # out2b;   # out3```**expected output**:- `last_expr` -> `out2`- `all` -> `out2` & `out3`### `last_expr```` python[i] âžœ ipythonpython 3.7.1 (default, oct 22 2018, 10:41:28) type 'copyright', 'credits' or 'license' for more informationipython 7.2.0 -- an enhanced interactive python. type '?' for help.[ins] in [1]: from ipython.core.interactiveshell import interactiveshell                                                                                                                      [ins] in [2]: interactiveshell.ast_node_interactivity.default_valueout[2]: 'ast_node_interactivity = last_expr'```#### 1st test case``` python[ins] in [6]: a = 1          ...: b = 2          ...: a    # out1          ...: a;   # out2          ...: b    # out3                                                                                                                                                                     tokeninfo(type=0 (endmarker), string='', start=(6, 0), end=(6, 0), line='')tokeninfo(type=4 (newline), string='', start=(5, 11), end=(5, 12), line='')tokeninfo(type=55 (comment), string='# out3', start=(5, 5), end=(5, 11), line='b    # out3')tokeninfo(type=1 (name), string='b', start=(5, 0), end=(5, 1), line='b    # out3')out[6]: 2```the behaviour is correct, i.e. only `out3` is being shown.#### 2nd test case``` python[nav] in [7]: a = 1          ...: b = 2          ...: a    # out1          ...: a    # out2          ...: b;   # out3                                                                                                                                                                     tokeninfo(type=0 (endmarker), string='', start=(6, 0), end=(6, 0), line='')tokeninfo(type=4 (newline), string='', start=(5, 11), end=(5, 12), line='')tokeninfo(type=55 (comment), string='# out3', start=(5, 5), end=(5, 11), line='b;   # out3')tokeninfo(type=53 (op), string=';', start=(5, 1), end=(5, 2), line='b;   # out3')```in this case, the behaviour is wrong, i.e. we get no output instead of `out2`.### `ast_node_interactivity = all```` python[ins] in [10]: interactiveshell.ast_node_interactivity = ""all""                                                                                                                                ```#### 1st test case``` python[ins] in [11]: a = 1           ...: b = 2           ...: a    # out1           ...: a;   # out2           ...: b    # out3                                                                                                                                                                    tokeninfo(type=0 (endmarker), string='', start=(6, 0), end=(6, 0), line='')tokeninfo(type=4 (newline), string='', start=(5, 11), end=(5, 12), line='')tokeninfo(type=55 (comment), string='# out3', start=(5, 5), end=(5, 11), line='b    # out3')tokeninfo(type=1 (name), string='b', start=(5, 0), end=(5, 1), line='b    # out3')out[11]: 1tokeninfo(type=0 (endmarker), string='', start=(6, 0), end=(6, 0), line='')tokeninfo(type=4 (newline), string='', start=(5, 11), end=(5, 12), line='')tokeninfo(type=55 (comment), string='# out3', start=(5, 5), end=(5, 11), line='b    # out3')tokeninfo(type=1 (name), string='b', start=(5, 0), end=(5, 1), line='b    # out3')out[11]: 1tokeninfo(type=0 (endmarker), string='', start=(6, 0), end=(6, 0), line='')tokeninfo(type=4 (newline), string='', start=(5, 11), end=(5, 12), line='')tokeninfo(type=55 (comment), string='# out3', start=(5, 5), end=(5, 11), line='b    # out3')tokeninfo(type=1 (name), string='b', start=(5, 0), end=(5, 1), line='b    # out3')out[11]: 2```the behaviour is wrong, i.e. we should only get `out1` and `out3` but we get `out2` too.the interesting thing here is that the cell is (correctly) being tokenized 3 times, but each time the tokenization starts from the bottom of the cell (i.e. `b`). as a result, the output is not suppressed.#### 2nd test case``` python[ins] in [12]: a = 1           ...: b = 2           ...: a    # out1           ...: a    # out2           ...: b;   # out3                                                                                                                                                                    tokeninfo(type=0 (endmarker), string='', start=(6, 0), end=(6, 0), line='')tokeninfo(type=4 (newline), string='', start=(5, 11), end=(5, 12), line='')tokeninfo(type=55 (comment), string='# out3', start=(5, 5), end=(5, 11), line='b;   # out3')tokeninfo(type=53 (op), string=';', start=(5, 1), end=(5, 2), line='b;   # out3')tokeninfo(type=0 (endmarker), string='', start=(6, 0), end=(6, 0), line='')tokeninfo(type=4 (newline), string='', start=(5, 11), end=(5, 12), line='')tokeninfo(type=55 (comment), string='# out3', start=(5, 5), end=(5, 11), line='b;   # out3')tokeninfo(type=53 (op), string=';', start=(5, 1), end=(5, 2), line='b;   # out3')tokeninfo(type=0 (endmarker), string='', start=(6, 0), end=(6, 0), line='')tokeninfo(type=4 (newline), string='', start=(5, 11), end=(5, 12), line='')tokeninfo(type=55 (comment), string='# out3', start=(5, 5), end=(5, 11), line='b;   # out3')tokeninfo(type=53 (op), string=';', start=(5, 1), end=(5, 2), line='b;   # out3')```the behaviour is again wrong, i.e. instead of only suppressing `out3`, we get no output.in this case the cell is also being tokenized 3 times, but each time the tokenization starts from the bottom of the cell (i.e. `b`). as a result, the output `out1` and `out2` are suppressed, even thought they shouldn't.## conclusion(?) if i understand this correctly, the ""problem"" is that the tokenization of the cell always starts from the bottom node and not from the interactive node (not sure if the terms are correct). if someone provides some guidance on how to tackle this, i could have a look at this.",0,0,0,pmav99,Other
2018-12-29T00:00:00.000Z,0,"hi @carreau, just writing here to let you know that i'm back on this issue. school was insane for the last couple of months but now i'm back :)",0.656,0,0,LucianaMarques,Other
2019-01-03T00:00:00.000Z,0,"could this be re-opened? i am working on this again and i think the issue still exists when you have classes?sphinx seems to work fine with ipython 7.2 on [this](https://github.com/statsmodels/statsmodels/blob/master/docs/source/contrasts.rst) file, but only if i remove the class `simple` (and all the instances thereof). thus, i think there might be problem with classes. not sure how to provide a minimal example, sadly.",0,0.141,0.281,thequackdaddy,Other
2019-01-04T00:00:00.000Z,0,reopened.,0,0,0,Carreau,Member
2019-01-05T00:00:00.000Z,0,same issue here. arch linux with fontconfig 2.13.1,0,0,0,gitlio,Other
2019-01-06T00:00:00.000Z,0,"can you give an example so i can try to reproduce?   i can't reproduce, but i have to for matplotlib to use `agg` for it to run. what if you precede your code by ```import matplotlibmatplotlib.use('agg')```if that fixes the thing then it is likely a qt/wx eventloop thingy that add a singint handler.  happy to have you back, i have been away myself a bit, and i am just starting to get back on track.you probably need in `completer.py` to define a function that looks like:```def fwd_unicode_match(text:str) -> tuple[str, list]:    # `text` is what the user typed. if it start with `\`, then lookup in `names`  (defined above), all the possible candidates.   # return text, [list of candidates]```add the new function around [here](https://github.com/ipython/ipython/blob/c937798e7c001ee52efa6ac54541a51bff973f56/ipython/core/completer.py#l1987-l1991)with that you should be able to get something like this when pressing tab.<img width=""891"" alt=""screen shot 2019-01-06 at 09 42 58"" src=""https://user-images.githubusercontent.com/335567/50739583-7c05ce80-1197-11e9-9dc4-e9a617a4623f.png"">",0.25,0,0,Carreau,Member
2019-01-07T00:00:00.000Z,0,"for anyone that using @effrat solution and it doesn't work:make sure when you log in to your google account, don't sync the settings.syncing the settings will make jupyter going rtl again",0,0,0,LiranDan,Other
2019-01-08T00:00:00.000Z,0,"i also have a similar issue like @gbishop and it seems to be related with a recent change in `prompt-toolkit` that affects 256 color terminal scheme: prompt-toolkit/python-prompt-toolkit#766that said, ipython users currently have no means to override `completion-menu.completion.*` styles because any pygments tokens would be prefixed with `pygments.` string and that's not what the menu widgets would expect to work with. for example, `string_to_tokentype('completion-menu.completion.*')` would be internally converted to `pygments.completion-menu.completion.*` during `merge_styles()`.edit: just found #11526 discusses the same issue.  fyi, try setting `c.terminalinteractiveshell.true_color = true` in `ipython_config.py` if you have color issue especially when your terminal is something like `xterm-256color`. it worked for me.",0.198,0.258,0,tomyun,Other
2019-01-09T00:00:00.000Z,0,"@carreau yes, thank you! :)@tomaugspurger i would like to contribute to make this work, can we discuss it? thanks!  @tomaugspurger thank you for the explanation, i will take a loot at it and get back here.",0,0,0,LucianaMarques,Other
2019-01-10T00:00:00.000Z,0,"i can confirm that this is happening with the new docker and ipython started as cmd, but the same command if it is put in a sh script, the restart of the kernel is not happening.",0,0,0,juckuc,Other
2019-01-11T00:00:00.000Z,0,"can confirm the issue for ipython 7.2.0 on 2019-01-10:```python 3.7.1 (default, dec 14 2018, 19:28:38) type 'copyright', 'credits' or 'license' for more informationipython 7.2.0 -- an enhanced interactive python. type '?' for help.ipython profile: pysh ::  stand-by: looking into directory ~/.ipython/profile_pysh/startup ...#  [bunch of imports, including numpy and statsmodels] :.  eof stub  file ""cell_name"", line 7syntaxerror: from __future__ imports must occur at the beginning of the file                                                                                                                                                                ipy/nb  _i1 >>> print('test')                                                                                                                test```but notice: despite the `syntaxerror`, ipython seems to ignore it as a warning since the *prompt works thereafter.*my startup file does contain some magic, for example:```get_ipython().magic(u'logstart -o -t /dev/shm/55_ipsh_log.py backup')```after all imports are eliminated in the startup file, the issue still persists.read that the controller of all kernels has been rewritten in c++ and that this new development unfortunately cannot handle *magic* in jupyter cells. it is curious that the ipython error occurs with this mention: '**file ""cell_name""**, line 7' -- so how does one trace this type of filename? maybe related, maybe not, let us know. happy new year!",0,0,0,rsvp,Other
2019-01-12T00:00:00.000Z,0,"have the same with `@abstractmethod`..get the exception, but my code execution continues normally. ipython3: 6.3.1python3: 3.5.3debian: 9.6",0,0,0,fabrei,Other
2019-01-14T00:00:00.000Z,0,"how about at least creating a new instance for each rst file that is processed?  otherwise you could run into all kinds of non-deterministic behavior if you fiddle with any sort of global state and in one run, all the rst files are executed, and in another, only some of the rst are executed.  yes i know, global state is bad, but sometimes, unavoidable.",0,0,0.422,ibell,Other
2019-01-15T00:00:00.000Z,0,"is this issue still unresolved?   i think i may have caught this bug...this come up today for the first time (during a demo with a client when i was trying to demonstrate what a generator is in python!!!).  am i doing something wrong or what am i supposed to do to write multi-line code blocks (other than ctrl-o workaround)?expected result as demonstrated in the standard python repl:```(tsa) billsmacbookpro:develop billtubbs$ pythonpython 3.5.5 | packaged by conda-forge | (default, jul 23 2018, 23:45:11) [gcc 4.2.1 compatible apple llvm 6.1.0 (clang-602.0.53)] on darwintype ""help"", ""copyright"", ""credits"" or ""license"" for more information.>>> for i in range(5):...     x = i*2...     print(x)... 02468>>> exit()```result today when i type the same into an ipython repl:```(tsa) billsmacbookpro:develop billtubbs$ ipythonpython 3.5.5 | packaged by conda-forge | (default, jul 23 2018, 23:45:11) type 'copyright', 'credits' or 'license' for more informationipython 7.0.1 -- an enhanced interactive python. type '?' for help.in [1]: for i in range(5):    ...:     x = i*2                                                                   in [2]:      ```the ipython repl automatically indents the second line as expected.  but when i type enter at the end of the second line it executes the two lines instead of providing an optional third line.as described above, i can get the desired result by pressing ctrl-o instead of pressing enter on the second line:```in [2]: for i in range(5):    ...:     x = i*2    ...:     print(x)                                                                  02468```  oh sorry.  i thought i did.  after `conda update ipython` i get `# all requested packages already installed.`sorry, i'm a bit confused.  what is the latest version and how do i upgrade to it?",0.031,0,0,billtubbs,Other
2019-01-16T00:00:00.000Z,0,i am also experiencing broken tab completion in 7.2.0 for docstring defined signatures.,0.531,0.547,0,jlstevens,Other
2019-01-17T00:00:00.000Z,0,"if i read data from .json, like:```me = """"""[  {    ""id"": 43799,    ""name"": ""anatoly techtonik"",    ""username"": ""techtonik"",    ""state"": ""active"",    ""avatar_url"": ""https://secure.gravatar.com/avatar/9d7e611f31c52f4d62bbe279d4f334de?s=80&d=identicon"",    ""web_url"": ""https://gitlab.com/techtonik""  }]""""""```then i'd like to use http://jmespath.org/tutorial.html to access data inside with less boilerplate than `import json<enter>json.loadwhatever(me)[0][""id""]`. ```myid = me.json()[0].id```  `.j` can available as a property of https://ipython.readthedocs.io/en/stable/interactive/shell.html#string-lists if there is a way to turn string into string list easily.",0.167,0,0,techtonik,Other
